text	label
好消息,我期末考试时间出来了!24.25.26,十二月份我没事!!!!确定能去看他俩了!!!悲哀的是!!!!我期末考试三天,然后论文也26号交,28号又有个考试	1
当你把自己所有的二B都暴露给我们的时候,只能选择嫁给我们或者杀了我们,虽然在我们眼里都是死,我们也跪求你给我们个痛快,杀了我们吧//@嘻哈当家主持小宝:你大爷，尤瞎骚！[怒]	0
哎，还是挺喜欢他俩的，我们还是开心的看郭晶晶大婚吧 //@神秘文化世界:黄宗泽胡杏儿分手，访问文字版，我们还可以相信爱情吗？[泪]	0
like!他是萨芬娜的粉丝吧~[嘻嘻] //@conanemily：爱他！	1
你当时说的是什么？ //@潮商老邱:[哈哈]	1
#一秒变XX#我要变成偶像比尔?盖茨，这也行吗？[晕]	0
按您的意思，没涨还好。[悲伤] //@秦岭二月:涨工资未必好事，也许物价会更高 //@消防集成程乔漉:就不涨工资。	0
忙乱的一天，熊，娜姐，王莹，我，吃火锅，碰见熟人被迫喝酒，晕！然后去吃圣代，接着唱歌，天啊！熊和娜对唱太震撼！好专业，真以为歌手来了，接着又去玩台球……差点没赶上车，步行走了很长才有人来接[衰]	0
路上看到一个巨巨巨巨巨巨帅的小男孩，二十岁左右?我都老末咔嚓眼的了，看到他还脸红心跳手心出汗??[花心][花心][花心]正想拍下来，他转身牵着一个大叔走了??[衰][可怜][泪][泪][泪]	0
回复@港港88:再耐心一点点，相信你会很快成功！期待好消息！ //@港港88:我一直在努力拼搏[泪][泪] //@ABC袁祖文:思变之心，会越来越普遍。	0
//@张起淮:期盼生还！但是希望渺茫！[怒][怒][怒] //@个园儿:[泪]	0
[泪]//@意林12jia: 蓦然回首，那人那山那狗……	0
睡不着了，记个流水日记：3月1日晴，宝贝45天，第一次陪麻麻去公司开会，心情不错的样子（有图）。零食控第40家店开业、门店运营服务平台Pre-alpha（有图）。第一季度的最后一个月，fighting！[可爱]	1
回复@孟召重:我也很怀念！[呵呵][呵呵][呵呵] //@孟召重:好想念??一起?人那！???[太开心] //@演员金钊:回复@赵帅-继续成长:哈哈！我们19集才出来[汗]  //@赵帅-继续成长:第几集第几集？我家没电视，看网络学习去：）  //@演员金钊:马上到家！自己欣赏一下	1
[蜡烛][蜡烛][蜡烛]//@派-girl:[蜡烛][蜡烛]//@电影工厂:奶奶走好！[泪]	0
我能做的只有转发了…白衣天使你们辛苦了《泪》《泪》《泪》	1
【吃货也疯狂】披萨外卖盒的正确用法。[哈哈]（GIF图大小2.6MB）	1
昨夜梦到台灯里五彩斑斓的热带小?，今天就瞧见灯光下的?们[花心]。终于感受到了圣诞气氛居然是到医院抽血[晕]	0
回复@波斯无影爪:猜。 //@波斯无影爪:这在哪儿啊[吃惊] //@黄玺赫:回复@远远的媛:好像院子里面是老楼。以前也没想到拍一张，现在估计都乱了。 //@远远的媛:那天我去给你照去[嘻嘻]	1
[哈哈]//@鹦鹉史航: 为墨镜王的墨镜以及徐老师的庐山真面目而转。宁在一思进，莫在一思停。	1
职场如商场，诱饵陷阱遍布，倘若步入陷阱，只能怪自己不小心~还好，咱部门较单纯~[嘻嘻]	1
[挖鼻屎][挖鼻屎][汗] //@吴思馨是馨爷:老子几年晚上没关手机。为了啥子???[泪]	0
为啥下周三才能查出？我前两天也被害过！就是你那6个字的后三个字[衰]  //@刘鹤微博：谁用小满手机发了这个，站出来我要批评你：发这么句轻描谈写的话，一点都不深刻！我们大家不满意 //@BIG耿: 哈哈，千万不要随便删帖哦，很敏感的//@水满则溢：靠，谁动了我的手机。下周三我肯定能查出来	0
朋友?我?的?修是什麽?格的，我仔?想了下：省??格！[衰]	0
真是你想着别人,别人自私的只想着自己,好想骂人,真的不能太善良了?	0
社会上总会遇到一些困难,就是让你跑断腿了也不给你办成,气到吐血!无能为力!	0
宝贝你是最棒的，新年带给大家这样大的开心！[太开心][赞]加油！[耶][耶][鲜花][鲜花]	1
大晚上的还这么多人，真真热闹！//@北京玩乐住: 这人山人海的场面啊！我都要HOLD不住了！[抓狂]还有落脚滴地儿木有？房子愁卖？我不信了！	0
这不是最好的自己,但是每一次努力认真的自己都是为了以后更好的自己。	1
小黄狗[泪]别再跟着偶了　偶真的不是你的主人啦	0
#5min笔记#这个如果是图中App跟『泰?』风做宣传推广的话， 我得说它做的还不错[哈哈] @火星小丫丫	1
整理抽屉，发现了这么多证…在天朝我们需要多少证才能打通关？[衰]	0
#易享时刻#倾心已久的@ezShare易享派 wifi SD卡终于摸到实物啦[太开心]和普通SD卡轮廓一样但颜色更nice.即插即拍即传即分享,以后出游住在山上也不用苦逼的背着电脑一起爬山了.与手机wifi连接就全部高清分享啦.完全不用外部网络[威武]隔壁办公的设计员刚拍的照片我已经用手机分享到客户微信了.效率贼高.	1
来自南方蚊子满满的恶意!欺负姐是东北人是不!初来乍到的就这么对我	0
坏心眼和我一点关系都木有[哈哈] //@战群-Avaux:[花心]	1
@ModifiedName  小狮子，生快[爱你][爱你][爱你][浮云][花心][花心][心][蛋糕][干杯]	1
右面的都是看热闹不嫌事儿大的[抓狂]。我们现在的首要任务是活下去，不做先烈！//@sukinaki 姜算啥，水果才重要，种起来//@一格妈妈: 希望种藕//@猫也是有脾气的：再养点鱼就齐活了	0
回复@马_峥:修改很多次了，这版《杀熟》基本定稿了。 //@马_峥:[鼓掌]这《杀熟》是再版的吧，哈哈。 //@相声演员康松广:转发微博	1
[鼓掌][帅][赞]本来今晚要去看的 结果还在演播室悲催[可怜]	1
【郭建波在裸奔】为了一个赌约,更为一个承诺,寒风中,夜幕里,一个男人,一个博士后,英联董事长郭建波在裸奔。悲壮苍凉的背影是中国楼市的哀丧。盛会正进行,房事依然还是那回事。权贵凭它晋级,贪官靠它敛财,GDP得它光鲜,咱平民百姓,有房没房,注定是输家,郭建波的背影说出了这一切[抓狂]@美女张三泡@单晓蕾	0
回复@潘昕:你好利落了咱们去打球，要夏天了，可以出出汗 //@潘昕:刚去了几天健身房就把脚崴了，不过还是有成效的[哈哈]	1
很想去看看。//@李开复: 在北京敢坐，因为反正车子动不了~ [衰]	0
河北已经死亡一例了(官方数据)但是为什么河北还没有任何强制举动?农村今天还在串门拜年!还在准备正月聚会!!!!!也没有接到任何延迟开学开工通知!!!#全国确诊新型肺炎病例##河北1例新型肺炎病例死亡##河北确诊首例新型肺炎病例##河北启动一级响应##河北新增6例新型肺炎确诊病例# 保定·安国	0
大半夜战虫子心惊胆战《悲伤》,本来想逃到我妈房里,可是看它居然敢飞到我床上还在我衣服上爬我就炒鸡生气,虽然害怕还是先把它拍晕然后踩了一脚,最后用凳子角压着它。可是还是好怕啊,心脏扑通扑通都能听见了,虫子请灭绝好吗《悲伤》,神经衰弱就是被这么吓出来的,特么的还会飞《打脸》。发了一般的置顶...全文	0
堵吧堵吧，唉，有本事今天都别挪动了，豁出去了[抓狂][抓狂][抓狂]	0
“想要成为一名优秀的厨师，必须要学会使用各种调味品”――忒强大的植入广告[哈哈][晕][衰]	0
事态发展到这种成程度，刚冲过了红海，驶向了蓝海，前方还是红海[晕][嘻嘻][熊猫][兔子][带着微博去旅行]	0
尼玛的导数、积分、微分。。。。天书！！！[抓狂]	0
入住酒店的客人有福啦！酒店现与@中免集团三亚免税店 合作，于酒店大堂团队接待室内配有免税店网上预订系统服务器，宾客只需注册即可直接线上购买免税商品！此终端设备更大程度的方便了喜欢购物的朋友们，省时省力！如此便捷！你还有什么理由不选择#三亚海棠湾9号温泉度假酒店#呢？[鼓掌]	1
[吃惊] //@张帆DORA:[晕][晕][晕][晕]	0
[泪][泪][泪][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛] //@郭昊伦: [泪]96文学的老二。。。剧辉。。[泪]往事历历在目。。愿往生极乐[蜡烛][蜡烛][蜡烛]?噶玛巴千诺?	0
你以为你是谁啊。就你这样的,,,,我也是醉了!	0
当你发现很多事情和你预想的不一样,但也没有很失望。这大概也是一种成长。	1
说的真好，照片也好，偶愣是木看懂哩…[晕]	0
这就参评了最喜爱的“住持扔”了~那么还是支持一哈吧！我也飘荡在厦门上空那么久…怎么没人选我？[抓狂]//@戴小楠:一直都怪不好意思?自己拉票的死皮??拉了3?（我爹我娘?大牌?）[偷笑]才???有好心??我?做了拉票?耶[太开心] ??扯??[做鬼脸] 各位有??心就捧?人??[太开心][害羞]	0
还记得我生日的时候你给我唱了一整首生日歌,一边拍手一边摇头真的特别可爱	1
这个年好像不怎么开心 好久没哭了 原来真的有种难受是哭不出来的 那种积压在心里的沉重 希望这次的疫情可以快点过去 身边的人都健健康康的 我也可以开开心心的和别的小朋友一样 ??	0
[哈哈]好好！半年又过去了，离过年又不远啦！//@音乐人李永昌:回复@冯楚迦_冯敏:[哈哈][哈哈]在写新滴，找时间合作！年后特颓不愿做事，不想做事，很烦做事！老了[泪] //@冯楚迦_冯敏:挺好！ //@音乐人李永昌:再转发一张封面，浅显入世。偶滴新作！ //@火烈鸟唱片:新品待发！佛曲！	0
好嗒 //@SabrinaYim:我也要链接，给我也发一个[可爱] //@奥利奥Oh-My: 我回去发你团购链接。别着急买呢。 //@molly冯大小姐:什么样子的瓶子网上特多… //@molly冯大小姐:牛！我也试试~能改善分叉么？[晕]	0
佛佑象山。 //@我也想养熊猫: [泪]我爱的石浦古镇阿 //@付旅游磊: 一个出现低级失误的人，冲淡了更应关心的台风灾害。保佑石浦，保佑象山。	0
"今天在霸王岭等车，问路的时候，当地的那些阿姨""阿弟""前、""阿弟""后的叫我，感觉自己都年轻了好多岁的感觉[嘻嘻] 我在:http://t.cn/8Fs3EFA"	1
回不去的童年，不能失去的纯真 //@方圆_100:[鼓掌][鼓掌] //@江汉人方圆:[good]我和我的小伙伴们都惊呆了	1
周末快到 @上海国金中心商场 吧！小丸跟麋鹿先生在@citysuperSH 等你哟！[哈哈] //@0_0洋羊痒_朱珠猪_:我要去	1
我是美图秀秀达人 哈哈哈?? 文案图片一次搞定 我怎么那么厉害呢~ 不服都不行~高端洋气欢！！http://t.cn/GtSOj[奥运金牌] 信我者美 不信者衰~~[鼓掌] 快来一起瘦脸吧！！新配方 给力浓缩装！！	1
可算能评论了。。。哈哈。。。大家给我评论啊。。。[哈哈]	1
不敢想像 //@于海青:可怜的北京下水道！//@何平: //@张元导演: 下水道堵了 //@左小祖咒:首堵水城//@艺术家金锋 ：[抓狂]//@那日松的微博: 转发微博	0
快下班的时候，压力最大的不是老板让我再加会班，而是媳妇跟我告状“小黑又咬了××了”！！！ 亚历山大啊！！！[抓狂]	0
@张小金的春天 [哈哈][哈哈][哈哈]你那边，开玩了吗！	1
回复@?叔牙TYHR:有妈的孩子像个宝。 //@?叔牙TYHR:妈妈的菜最家常，[泪]温暖 //@邹洪6888:谢谢转发  //@公速不限路:  //@邹洪6888: 回复@加盟那点事儿:谢谢支持！   //@加盟那点事儿:看着很不错哦。	0
主流媒体说了是一吨，毛估估是5吨 //@陈村:[偷笑][哈哈]//@树下马兰: 算术很重要呀。	1
同时致敬奋斗在抗击新型肺炎一线的所有医护人员《心》 向钟院士致敬《中国赞》 向钟院士致敬!	1
草泥马,听不懂人话就滚蛋,不会说话就闭嘴,傻逼不轻了,越说越来劲了	0
换个字，接着用嘛~~~~//@苗倩Levin: [哼]//@陈熹: [震惊]应该拆下来带走//@司徒南: @陈熹 [哈哈]	1
要至少六个月的对帐单，OK,给你们提供。六个月内交易记录少不行，每一笔存入款都在一千来元不行，按月把自己工资从卡上提走也不行，余额少更不行…余额六十多万十个月内每笔往来都是大数额，但唯有一个月没往来记录，还是不行？[衰] ～意大利使馆你是想告诉中国游客什么是完美主义吗？[怒]	0
回复@袁建军YJJ:[鼓掌] //@袁建军YJJ:YJJ转评：自媒体时代给每个人一个“舞台”，你可以尽情展现。。。	1
觉得自己最近真是矫情死以前想哭都哭不出来今天走走路突然想哭	0
放松大劲儿了，吃掉整整一包奥利奥，?腻?腻，好恶心[抓狂][怒][懒得理你]	0
我的专属手机壳！[哈哈][哈哈][威武][威武]	1
说实话我觉得做人最起码的尊重还是要有的!不然就太不懂人事了!	0
#新型冠状病毒怕酒精不耐高温#恨国党又开始出来bb了。《微笑》 这种时候,当然是无条件相信国家相信党跟政府,难道相信你个喷子? 你微博防疫?你微博治病? 《拜拜》《拜拜》《拜拜》	0
珍爱生命，远离泡面！[怒] //@Steve张戎和Architect: //@当时我昏倒了: 再也不吃了！[怒]	0
以后汽车都自动化驾驶了,要驾照干什么//@微博搞笑排行榜:驾考难度又升级了[泪]	0
图更吸引人! //@清山云外:玩得很爽呀[哈哈]	1
【#超级笑星#大拜年】[偷笑]今晚19:30~《超级笑星大拜年》~看这几位主持人吃的多开心呀~小编看着都饿了[可怜]~亲们都到家了么？今晚别忘了和家人一起吃着年夜饭~围着电视机看#超级笑星#哦~享受这场欢乐的大餐~[鼓掌]@白羽小白 @夏柏boer @鲁三土 @史百惠 @安徽马滢 @宋秋熠 [偷笑]	1
五一三天假期得了两张超速罚单，6分400元。。。G7路况好，可不要贪快哦[衰]	0
//@思言沈:[浮云] //@微博搞笑排行榜:有时候选择与某人保持距离，是因为你清楚的知道，他不属于你。[失望]	0
回复 @沈小点:我已经做好充分心理准备，就差点衣物准备[抓狂] //@沈小点:上海冷死了	0
这辈子一定要看的两场演唱会一个一定是我杰哥的演唱会那片星海向往已久✨还有一个就是bigbang的bigbang的现场简直了气氛太好很难让人不爱👑	1
回复@GZBN李俏艺:[赞][握手] //@GZBN李俏艺:老师布置的功课[偷笑] //@梁锦江:[哈哈][good]	1
啃着鸭锁骨，一个人啃好没意思...[抓狂] 想起第一次吃到是@JQ张 拿来我们寝室，尝了点，然后我想起你们啃各种辣东西的场景了，比如泡椒凤爪...虽然我一般不吃，只在一边喋喋不休，哈哈...@米特小拧 @虾米匆匆 好久没艾特你们了吧！	0
残酷的现实啊！ //@Angela_cr: [泪]悲催	0
这个时间和@我不是开爷 宵夜 哎 我有限的减肥成果[泪]	0
必须给小姐写啊！！！ 越是煽情的旋律， 越是催泪的曲调， 越是我的调调//@winter小蛮: [鼓掌][鼓掌]如果我结婚，你也帮我写一曲呀！[哈哈][哈哈][嘻嘻][鼓掌][鼓掌][鼓掌]	1
